event_name,datetime,type,notes
Numaish (All-India Industrial Exhibition),2025-01-26 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-01-27 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-01-28 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-01-29 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-01-30 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-01-31 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-01 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-02 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-03 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-04 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-05 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-06 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-07 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-08 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-09 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-10 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-11 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-12 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-13 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-14 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Numaish (All-India Industrial Exhibition),2025-02-15 00:00:00,Exhibition/Fair,Annual exhibition in Hyderabad (approx Jan 1 - Feb 15)
Hyderabad Literary Festival,2025-01-20 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-21 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-22 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-23 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-24 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-25 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-26 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Hyderabad Literary Festival,2025-01-27 00:00:00,Festival/Literature,Approximate January dates; actual dates vary by year.
Deccan Festival,2025-02-01 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-02 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-03 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-04 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-05 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-06 00:00:00,Cultural Festival,Approx early-February cultural events.
Deccan Festival,2025-02-07 00:00:00,Cultural Festival,Approx early-February cultural events.
ACETECH / Trade Exhibitions (approx),2025-01-24 00:00:00,Trade/Exhibition,Trade shows / exhibitions often occur in Jan.
ACETECH / Trade Exhibitions (approx),2025-01-25 00:00:00,Trade/Exhibition,Trade shows / exhibitions often occur in Jan.
ACETECH / Trade Exhibitions (approx),2025-01-26 00:00:00,Trade/Exhibition,Trade shows / exhibitions often occur in Jan.
Ganesh Chaturthi Celebrations,2025-08-25 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-26 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-27 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-28 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-29 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-30 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-08-31 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-09-01 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-09-02 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-09-03 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-09-04 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Ganesh Chaturthi Celebrations,2025-09-05 00:00:00,Religious Festival,Ganesh festival — dates vary by lunar calendar; approximate window.
Bathukamma Festival,2025-09-20 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-21 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-22 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-23 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-24 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-25 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-26 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-27 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-28 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-29 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Bathukamma Festival,2025-09-30 00:00:00,Cultural/Festival,Regional Telangana flower festival (approx late Sept).
Independence Day,2025-08-15 00:00:00,Public Holiday,National holiday (single day).
Republic Day,2025-01-26 00:00:00,Public Holiday,National holiday (single day).
Eid (Eid al-Fitr / Eid al-Adha) - approximate window,2025-06-01 00:00:00,Religious Holiday,Eid dates vary by lunar calendar; user should refine with exact dates.
Eid (Eid al-Fitr / Eid al-Adha) - approximate window,2025-06-02 00:00:00,Religious Holiday,Eid dates vary by lunar calendar; user should refine with exact dates.
Eid (Eid al-Fitr / Eid al-Adha) - approximate window,2025-06-03 00:00:00,Religious Holiday,Eid dates vary by lunar calendar; user should refine with exact dates.
Local Exhibitions / Fairs (misc),2025-03-01 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-02 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-03 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-04 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-05 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-06 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-07 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-08 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-09 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
Local Exhibitions / Fairs (misc),2025-03-10 00:00:00,Exhibition/Fair,Misc local exhibitions; dates vary.
